"[word, tag]",Probability
"['Amelio', 'NNP']",1.6162086331400348e-06
"['returned', 'VBD']",6.4348822094811555e-06
"['assembled', 'VBD']",6.4348822094811555e-06
"['modems', 'NNS']",3.6322031127980677e-06
"['<s>', 'CELIC']",7.449899426357744e-06
"['CELIC', 'NNP']",1.6162086331400348e-06
"['Bosnia-Herzegovina', 'NNP']",1.6162086331400348e-06
"['Sulejman', 'NNP']",1.6162086331400348e-06
"['Sadic', 'NNP']",1.6162086331400348e-06
"['jams', 'NNS']",3.6322031127980677e-06
"['jellies', 'NNS']",3.6322031127980677e-06
"['Fructal', 'NNP']",1.6162086331400348e-06
"['Frigos', 'NNP']",1.6162086331400348e-06
"['rubble', 'NN']",1.26798317132735e-06
"['drifts', 'NNS']",3.6322031127980677e-06
"['snow', 'NN']",1.26798317132735e-06
"['entered', 'VBN']",1.0112348188372822e-05
"['holes', 'NNS']",3.6322031127980677e-06
"['torn', 'VBN']",1.0112348188372822e-05
"['roof', 'NN']",1.26798317132735e-06
"['artillery', 'NN']",1.26798317132735e-06
"['shells', 'NNS']",3.6322031127980677e-06
"['labels', 'NNS']",3.6322031127980677e-06
"['Sour', 'NNP']",1.6162086331400348e-06
"['Cherry', 'NNP']",1.6162086331400348e-06
"['Preserve', 'NNP']",1.6162086331400348e-06
"['destined', 'VBD']",6.4348822094811555e-06
"['Adriatic', 'JJ']",3.5474453072619753e-06
"['Imports', 'NNS']",3.6322031127980677e-06
"['Maspeth', 'NNP']",1.6162086331400348e-06
"['hill', 'NN']",1.26798317132735e-06
"['war', 'NN']",1.26798317132735e-06
"['electrician', 'NN']",1.26798317132735e-06
"['Bosnian', 'NNP']",1.6162086331400348e-06
"['Serb', 'NNP']",1.6162086331400348e-06
"['gunners', 'NNS']",3.6322031127980677e-06
"['snipers', 'NNS']",3.6322031127980677e-06
"['hundred', 'CD']",5.489287655140993e-06
"['yards', 'NNS']",3.6322031127980677e-06
"['refrigeration', 'NN']",1.26798317132735e-06
"['needed', 'VBN']",1.0112348188372822e-05
"['freeze', 'VB']",6.837373081262179e-06
"['men', 'NNS']",3.6322031127980677e-06
"['destruction', 'NN']",1.26798317132735e-06
"['testimony', 'NN']",1.26798317132735e-06
"['faith', 'NN']",1.26798317132735e-06
"['reopen', 'VB']",6.837373081262179e-06
"['Kevin', 'NNP']",1.6162086331400348e-06
"['Mannion', 'NNP']",1.6162086331400348e-06
"['adviser', 'NN']",1.26798317132735e-06
"['Bank', 'NNP']",1.6162086331400348e-06
"['reconstruction', 'NN']",1.26798317132735e-06
"['<s>', 'Before']",7.449899426357744e-06
"['Before', 'IN']",1.8416138430429355e-06
"['Yugoslavia', 'NNP']",1.6162086331400348e-06
"['split', 'VBD']",6.4348822094811555e-06
"['integrated', 'JJ']",3.5474453072619753e-06
"['fruits', 'NNS']",3.6322031127980677e-06
"['Serbia', 'NNP']",1.6162086331400348e-06
"['Macedonia', 'NNP']",1.6162086331400348e-06
"['Slovenia', 'NNP']",1.6162086331400348e-06
"['<s>', 'Considering']",7.449899426357744e-06
"['Considering', 'VBG']",1.2690355329949238e-05
"['devastation', 'NN']",1.26798317132735e-06
"['Celic', 'NNP']",1.6162086331400348e-06
"['optimism', 'NN']",1.26798317132735e-06
"['astonishing', 'JJ']",3.5474453072619753e-06
"['1957', 'CD']",5.489287655140993e-06
"['McIntire', 'NNP']",1.6162086331400348e-06
"['studying', 'VBG']",1.2690355329949238e-05
"['James', 'NNP']",1.6162086331400348e-06
"['Va.', 'NNP']",1.6162086331400348e-06
"['munitions', 'NNS']",3.6322031127980677e-06
"['Army', 'NNP']",1.6162086331400348e-06
"['Forces', 'NNPS']",9.656237929702588e-05
"['initiated', 'VBD']",6.4348822094811555e-06
"['<s>', 'How']",7.449899426357744e-06
"['How', 'WRB']",5.616715344866322e-05
"['noses', 'NNS']",3.6322031127980677e-06
"['Special', 'JJ']",3.5474453072619753e-06
"['Forces', 'NNS']",3.6322031127980677e-06
"['understand', 'VB']",6.837373081262179e-06
"['sends', 'VBZ']",1.1233809272386174e-05
"['suckers', 'NNS']",3.6322031127980677e-06
"['true', 'JJ']",3.5474453072619753e-06
"['nature', 'NN']",1.26798317132735e-06
"['reveals', 'VBZ']",1.1233809272386174e-05
"['pure', 'JJ']",3.5474453072619753e-06
"['thornless', 'JJ']",3.5474453072619753e-06
"['shoots', 'NNS']",3.6322031127980677e-06
"['McPheeters', 'NNP']",1.6162086331400348e-06
"['specialist', 'NN']",1.26798317132735e-06
"['<s>', 'Skirvin']",7.449899426357744e-06
"['Skirvin', 'NNP']",1.6162086331400348e-06
"['patent', 'NN']",1.26798317132735e-06
"['9,407', 'CD']",5.489287655140993e-06
"['assigned', 'VBN']",1.0112348188372822e-05
"['Corporation', 'NNP']",1.6162086331400348e-06
"['licensed', 'VBN']",1.0112348188372822e-05
"['Sakuma', 'NNP']",1.6162086331400348e-06
"['Brothers', 'NNP']",1.6162086331400348e-06
"['Farms', 'NNS']",3.6322031127980677e-06
"['<s>', 'Finnegan']",7.449899426357744e-06
"['Finnegan', 'NNP']",1.6162086331400348e-06
"['chief', 'NN']",1.26798317132735e-06
"['eliminates', 'VBZ']",1.1233809272386174e-05
"['need', 'NN']",1.26798317132735e-06
"['filtration', 'NN']",1.26798317132735e-06
"['shift', 'VB']",6.837373081262179e-06
"['Suzuka', 'NNP']",1.6162086331400348e-06
"['CR-V', 'NNP']",1.6162086331400348e-06
"['F-MX', 'NN']",1.26798317132735e-06
"['S-MX', 'NNP']",1.6162086331400348e-06
"['Matsumoto', 'NNP']",1.6162086331400348e-06
"['<s>', 'Yachiyo']",7.449899426357744e-06
"['Yachiyo', 'NNP']",1.6162086331400348e-06
"['Acty', 'NNP']",1.6162086331400348e-06
"['minitruck', 'NN']",1.26798317132735e-06
"['Yokkaichi', 'NNP']",1.6162086331400348e-06
"['mid-1980s', 'NNS']",3.6322031127980677e-06
"['locked', 'VBN']",1.0112348188372822e-05
"['horns', 'NNS']",3.6322031127980677e-06
"['question', 'NN']",1.26798317132735e-06
"['hosts', 'VBZ']",1.1233809272386174e-05
"['set', 'VB']",6.837373081262179e-06
"['inter-Korean', 'JJ']",3.5474453072619753e-06
"['Nampo', 'NNP']",1.6162086331400348e-06
"['Pyongyang', 'NNP']",1.6162086331400348e-06
"['<s>', 'Banpu']",7.449899426357744e-06
"['Banpu', 'NNP']",1.6162086331400348e-06
"['coal', 'NN']",1.26798317132735e-06
"['miner', 'NN']",1.26798317132735e-06
"['surged', 'VBD']",6.4348822094811555e-06
"['baht', 'NN']",1.26798317132735e-06
"['688', 'CD']",5.489287655140993e-06
"['winning', 'VBG']",1.2690355329949238e-05
"['right', 'NN']",1.26798317132735e-06
"['<s>', 'Metallgesellschaft']",7.449899426357744e-06
"['Metallgesellschaft', 'NNP']",1.6162086331400348e-06
"['services', 'NNS']",3.6322031127980677e-06
"['28.3', 'CD']",5.489287655140993e-06
"['marks', 'NNS']",3.6322031127980677e-06
"['Lurgi', 'NNP']",1.6162086331400348e-06
"['113.3', 'CD']",5.489287655140993e-06
"['11.9', 'CD']",5.489287655140993e-06
"['mark', 'NN']",1.26798317132735e-06
"['Lentjes', 'NNP']",1.6162086331400348e-06
"['27.8', 'CD']",5.489287655140993e-06
"['force', 'NN']",1.26798317132735e-06
"['<s>', 'Werner']",7.449899426357744e-06
"['Werner', 'NNP']",1.6162086331400348e-06
"['Saemann', 'NNP']",1.6162086331400348e-06
"['BMW-Austria-Group', 'NN']",1.26798317132735e-06
"['Motoren', 'NNP']",1.6162086331400348e-06
"['BMW-Austria', 'NNP']",1.6162086331400348e-06
"['Steyr', 'NN']",1.26798317132735e-06
"['cards', 'NNS']",3.6322031127980677e-06
"['competition', 'NN']",1.26798317132735e-06
"['<s>', 'Saemann']",7.449899426357744e-06
"['false', 'JJ']",3.5474453072619753e-06
"['rivets', 'VBZ']",1.1233809272386174e-05
"['pans', 'NNS']",3.6322031127980677e-06
"['grandfathers', 'NNS']",3.6322031127980677e-06
"['all-white', 'JJ']",3.5474453072619753e-06
"['aluminum', 'NN']",1.26798317132735e-06
"['comfortable', 'JJ']",3.5474453072619753e-06
"['walking', 'NN']",1.26798317132735e-06
"['racial', 'JJ']",3.5474453072619753e-06
"['divide', 'NN']",1.26798317132735e-06
"['<s>', 'Additional']",7.449899426357744e-06
"['Additional', 'JJ']",3.5474453072619753e-06
"['TVs', 'NNS']",3.6322031127980677e-06
"['met', 'VBN']",1.0112348188372822e-05
"['Vienna', 'NNP']",1.6162086331400348e-06
"['Kalicz', 'NNP']",1.6162086331400348e-06
"['spite', 'NN']",1.26798317132735e-06
"['importance', 'NN']",1.26798317132735e-06
"['knowing', 'VBG']",1.2690355329949238e-05
"['pathogens', 'NNS']",3.6322031127980677e-06
"['reproduce', 'VB']",6.837373081262179e-06
"['harmful', 'JJ']",3.5474453072619753e-06
"['fungi', 'NNS']",3.6322031127980677e-06
"['protozoans', 'NNS']",3.6322031127980677e-06
"['Fever', 'NNP']",1.6162086331400348e-06
"['fungus', 'NNP']",1.6162086331400348e-06
"['simply', 'RB']",9.182567813263301e-06
"['assumed', 'VBN']",1.0112348188372822e-05
"['asexual', 'JJ']",3.5474453072619753e-06
"['observed', 'VBN']",1.0112348188372822e-05
"['reproducing', 'VBG']",1.2690355329949238e-05
"['sexually', 'RB']",9.182567813263301e-06
"['analyses', 'NNS']",3.6322031127980677e-06
"['pointed', 'VBD']",6.4348822094811555e-06
"['Dr.', 'NNP']",1.6162086331400348e-06
"['Milgroom', 'NNP']",1.6162086331400348e-06
"['pathologist', 'NN']",1.26798317132735e-06
"['Cornell', 'NNP']",1.6162086331400348e-06
"['crucial', 'JJ']",3.5474453072619753e-06
"['mistake', 'NN']",1.26798317132735e-06
"['starts', 'VBZ']",1.1233809272386174e-05
"['wild', 'JJ']",3.5474453072619753e-06
"['potato', 'NN']",1.26798317132735e-06
"['sustenance', 'NN']",1.26798317132735e-06
"['stay', 'NN']",1.26798317132735e-06
"['<s>', 'Congress']",7.449899426357744e-06
"['decreed', 'VBN']",1.0112348188372822e-05
"['demise', 'NN']",1.26798317132735e-06
"['Bureau', 'NNP']",1.6162086331400348e-06
"['Mines', 'NNP']",1.6162086331400348e-06
"['ordered', 'VBN']",1.0112348188372822e-05
"['helium', 'NN']",1.26798317132735e-06
"['separation', 'NN']",1.26798317132735e-06
"['<s>', 'Even']",7.449899426357744e-06
"['Even', 'RB']",9.182567813263301e-06
"['defenders', 'NNS']",3.6322031127980677e-06
"['stockpile', 'NN']",1.26798317132735e-06
"['Exell', 'NNP']",1.6162086331400348e-06
"['Cliffside', 'NNP']",1.6162086331400348e-06
"['Dome', 'NNP']",1.6162086331400348e-06
"['outdated', 'VBN']",1.0112348188372822e-05
"['inefficient', 'JJ']",3.5474453072619753e-06
"['expensive', 'JJ']",3.5474453072619753e-06
"['holds', 'VBZ']",1.1233809272386174e-05
"['unfair', 'JJ']",3.5474453072619753e-06
"['<s>', 'Fermilab']",7.449899426357744e-06
"['Fermilab', 'NNP']",1.6162086331400348e-06
"['liquid-helium', 'NN']",1.26798317132735e-06
"['17-mile', 'JJ']",3.5474453072619753e-06
"['ring', 'NN']",1.26798317132735e-06
"['superconducting', 'VBG']",1.2690355329949238e-05
"['Laboratory', 'NN']",1.26798317132735e-06
"['Particle', 'NNP']",1.6162086331400348e-06
"['Physics', 'NNP']",1.6162086331400348e-06
"['Large', 'JJ']",3.5474453072619753e-06
"['Hadron', 'NNP']",1.6162086331400348e-06
"['Collider', 'NNP']",1.6162086331400348e-06
"['Geneva', 'NNP']",1.6162086331400348e-06
"['value', 'NN']",1.26798317132735e-06
"['Gradiente', 'NNP']",1.6162086331400348e-06
"['Eugenio', 'NNP']",1.6162086331400348e-06
"['Staub', 'NNP']",1.6162086331400348e-06
"['extension', 'NN']",1.26798317132735e-06
"['wireless', 'JJ']",3.5474453072619753e-06
"['handsets', 'NNS']",3.6322031127980677e-06
"['duty-free', 'JJ']",3.5474453072619753e-06
"['Manaus', 'NNP']",1.6162086331400348e-06
"['Ben', 'NNP']",1.6162086331400348e-06
"['promises', 'NNS']",3.6322031127980677e-06
"['Soul', 'NNP']",1.6162086331400348e-06
"['Clark', 'NNP']",1.6162086331400348e-06
"['accuses', 'VBZ']",1.1233809272386174e-05
"['co-founder', 'NNP']",1.6162086331400348e-06
"['Greenfield', 'NNP']",1.6162086331400348e-06
"['inflating', 'VBG']",1.2690355329949238e-05
"['misleading', 'VBG']",1.2690355329949238e-05
"['prospects', 'NNS']",3.6322031127980677e-06
"['Albans', 'NNP']",1.6162086331400348e-06
"['abandoned', 'VBD']",6.4348822094811555e-06
"['4.1', 'CD']",5.489287655140993e-06
"['writedown', 'NN']",1.26798317132735e-06
"['scrapped', 'VBN']",1.0112348188372822e-05
"['code', 'NN']",1.26798317132735e-06
"['deliberately', 'RB']",9.182567813263301e-06
"['falsify', 'VB']",6.837373081262179e-06
"['<s>', 'Bill']",7.449899426357744e-06
"['Bill', 'NNP']",1.6162086331400348e-06
"['Linnell', 'NNP']",1.6162086331400348e-06
"['honest', 'JJ']",3.5474453072619753e-06
"['required', 'VBN']",1.0112348188372822e-05
"['break', 'NN']",1.26798317132735e-06
"['drained', 'VBD']",6.4348822094811555e-06
"['cooling', 'NN']",1.26798317132735e-06
"['meltdown', 'NN']",1.26798317132735e-06
"['worst', 'JJS']",9.779951100244499e-05
"['<s>', 'Murphy']",7.449899426357744e-06
"['Murphy', 'NNP']",1.6162086331400348e-06
"['accuracy', 'NN']",1.26798317132735e-06
"['RELAP5YA', 'NNP']",1.6162086331400348e-06
"['<s>', 'Linnell']",7.449899426357744e-06
"['switch', 'NN']",1.26798317132735e-06
"['virtual', 'JJ']",3.5474453072619753e-06
"['admission', 'NN']",1.26798317132735e-06
"['error', 'NN']",1.26798317132735e-06
"['Whittier', 'NNP']",1.6162086331400348e-06
"['apologize', 'VB']",6.837373081262179e-06
"['WMC', 'NNP']",1.6162086331400348e-06
"['St', 'NNP']",1.6162086331400348e-06
"['Ives', 'NNPS']",9.656237929702588e-05
"['Kalgoorlie', 'NNP']",1.6162086331400348e-06
"['declined', 'VBD']",6.4348822094811555e-06
"['63,975', 'CD']",5.489287655140993e-06
"['36', 'CD']",5.489287655140993e-06
"['35,620', 'CD']",5.489287655140993e-06
"['grinding', 'NN']",1.26798317132735e-06
"['eight', 'CD']",5.489287655140993e-06
"['repairs', 'NNS']",3.6322031127980677e-06
"['cracking', 'NN']",1.26798317132735e-06
"['107,000', 'CD']",5.489287655140993e-06
"['once', 'IN']",1.8416138430429355e-06
"['reaches', 'VBZ']",1.1233809272386174e-05
"['Elbit', 'NN']",1.26798317132735e-06
"['donated', 'VBN']",1.0112348188372822e-05
"['seedlings', 'NNS']",3.6322031127980677e-06
"['<s>', 'Recently']",7.449899426357744e-06
"['Recently', 'RB']",9.182567813263301e-06
"['left', 'VBN']",1.0112348188372822e-05
"['summers', 'NNS']",3.6322031127980677e-06
"['pilgrimage', 'NN']",1.26798317132735e-06
"['Spring', 'NNP']",1.6162086331400348e-06
"['Tenn', 'NNP']",1.6162086331400348e-06
"['visitors', 'NNS']",3.6322031127980677e-06
"['indication', 'NN']",1.26798317132735e-06
"['<s>', 'Best']",7.449899426357744e-06
"['Best', 'NNP']",1.6162086331400348e-06
"['calls', 'VBZ']",1.1233809272386174e-05
"['begins', 'VBZ']",1.1233809272386174e-05
"['everyone', 'NN']",1.26798317132735e-06
"['member', 'NN']",1.26798317132735e-06
"['ads', 'NNS']",3.6322031127980677e-06
"['stable', 'JJ']",3.5474453072619753e-06
"['sedate', 'VB']",6.837373081262179e-06
"['feature', 'VB']",6.837373081262179e-06
"['actual', 'JJ']",3.5474453072619753e-06
"['Saturn', 'NN']",1.26798317132735e-06
"['anger', 'NN']",1.26798317132735e-06
"['500-million-mark', 'JJ']",3.5474453072619753e-06
"['80,000', 'CD']",5.489287655140993e-06
"['Herman', 'NNP']",1.6162086331400348e-06
"['Opel', 'NNP']",1.6162086331400348e-06
"['Pneumatic', 'NNP']",1.6162086331400348e-06
"['tool', 'NN']",1.26798317132735e-06
"['luggage', 'NN']",1.26798317132735e-06
"['Jacksonville', 'NNP']",1.6162086331400348e-06
"['Florida', 'NNP']",1.6162086331400348e-06
"['though', 'RB']",9.182567813263301e-06
"['Financial', 'NNP']",1.6162086331400348e-06
"['Officer', 'NNP']",1.6162086331400348e-06
"['Sandler', 'NNP']",1.6162086331400348e-06
"['<s>', 'Samsonite']",7.449899426357744e-06
"['Samsonite', 'NNP']",1.6162086331400348e-06
"['hardside', 'NN']",1.26798317132735e-06
"['Denver', 'NNP']",1.6162086331400348e-06
"['Hewlett-Packard', 'NNP']",1.6162086331400348e-06
"['product-design', 'JJ']",3.5474453072619753e-06
"['consultants', 'NNS']",3.6322031127980677e-06
"['Space', 'NNP']",1.6162086331400348e-06
"['young', 'JJ']",3.5474453072619753e-06
"['architectural', 'JJ']",3.5474453072619753e-06
"['humanize', 'VB']",6.837373081262179e-06
"['adding', 'VBG']",1.2690355329949238e-05
"['paintings', 'NNS']",3.6322031127980677e-06
"['collages', 'NNS']",3.6322031127980677e-06
"['artists', 'NNS']",3.6322031127980677e-06
"['absorbing', 'VBG']",1.2690355329949238e-05
"['added', 'JJ']",3.5474453072619753e-06
"['cut-and-sew', 'JJ']",3.5474453072619753e-06
"['Tucson', 'NNP']",1.6162086331400348e-06
"['conjunction', 'NN']",1.26798317132735e-06
"['Nogales', 'NNP']",1.6162086331400348e-06
"['softsided', 'JJ']",3.5474453072619753e-06
"['promoting', 'VBG']",1.2690355329949238e-05
"['tourism', 'NN']",1.26798317132735e-06
"['seen', 'VBN']",1.0112348188372822e-05
"['start', 'VBP']",2.2072131726482144e-05
"['think', 'VB']",6.837373081262179e-06
"['Putnam', 'NNP']",1.6162086331400348e-06
"['commission', 'NN']",1.26798317132735e-06
"['cases', 'NNS']",3.6322031127980677e-06
"['fired', 'VBN']",1.0112348188372822e-05
"['organizers', 'NNS']",3.6322031127980677e-06
"['Honeywell', 'NNP']",1.6162086331400348e-06
"['Chihuahua', 'NNP']",1.6162086331400348e-06
"['accepted', 'VBN']",1.0112348188372822e-05
"['broken', 'VBN']",1.0112348188372822e-05
"['235', 'CD']",5.489287655140993e-06
"['Sprint', 'NNP']",1.6162086331400348e-06
"['Francisco', 'NNP']",1.6162086331400348e-06
"['determined', 'VBD']",6.4348822094811555e-06
"['prevent', 'VB']",6.837373081262179e-06
"['Dallas', 'NNP']",1.6162086331400348e-06
"['<s>', 'Nonetheless']",7.449899426357744e-06
"['Nonetheless', 'RB']",9.182567813263301e-06
"['receive', 'VB']",6.837373081262179e-06
"['formerly', 'RB']",9.182567813263301e-06
"['forefront', 'NN']",1.26798317132735e-06
"['arsenal', 'NN']",1.26798317132735e-06
"['excess', 'JJ']",3.5474453072619753e-06
"['holdings', 'NNS']",3.6322031127980677e-06
"['<s>', 'Energy']",7.449899426357744e-06
"['weapon-grade', 'JJ']",3.5474453072619753e-06
"['flag', 'NN']",1.26798317132735e-06
"['flying', 'VBG']",1.2690355329949238e-05
"['half-staff', 'NN']",1.26798317132735e-06
"['fallen', 'JJ']",3.5474453072619753e-06
"['Zimmerman', 'NNP']",1.6162086331400348e-06
"['Seward', 'NNP']",1.6162086331400348e-06
"['meatpacking', 'JJ']",3.5474453072619753e-06
"['all-round', 'JJ']",3.5474453072619753e-06
"['man', 'NN']",1.26798317132735e-06
"['Merlyn', 'NNP']",1.6162086331400348e-06
"['Eickman', 'NNP']",1.6162086331400348e-06
"['relieve', 'VB']",6.837373081262179e-06
"['districts', 'NNS']",3.6322031127980677e-06
"['cheap', 'JJ']",3.5474453072619753e-06
"['cogeneration', 'NN']",1.26798317132735e-06
"['Grumman', 'NNP']",1.6162086331400348e-06
"['<s>', 'Grumman']",7.449899426357744e-06
"['needs', 'NNS']",3.6322031127980677e-06
"['reduced', 'JJ']",3.5474453072619753e-06
"['<s>', 'Fairfax']",7.449899426357744e-06
"['pay', 'VB']",6.837373081262179e-06
"['A$', '$']",1.6819726174857872e-05
"['320', 'CD']",5.489287655140993e-06
"['Chullora', 'NNP']",1.6162086331400348e-06
"['Sydney', 'NNP']",1.6162086331400348e-06
"['teething', 'VBG']",1.2690355329949238e-05
"['troubles', 'NNS']",3.6322031127980677e-06
"['disrupted', 'VBN']",1.0112348188372822e-05
"['circulation', 'NN']",1.26798317132735e-06
"['hurt', 'VB']",6.837373081262179e-06
"['supplied', 'VBN']",1.0112348188372822e-05
"['Trent', 'NNP']",1.6162086331400348e-06
"['Econopac', 'NNP']",1.6162086331400348e-06
"['generating', 'VBG']",1.2690355329949238e-05
"['pant', 'NN']",1.26798317132735e-06
"['Whitby', 'NNP']",1.6162086331400348e-06
"['Hydro', 'NNP']",1.6162086331400348e-06
"['Packaging', 'NNP']",1.6162086331400348e-06
"['<s>', 'Seacem']",7.449899426357744e-06
"['Seacem', 'NNP']",1.6162086331400348e-06
"['Metro', 'NNP']",1.6162086331400348e-06
"['projects', 'NNS']",3.6322031127980677e-06
"['<s>', 'Beijing']",7.449899426357744e-06
"['Beijing', 'NNP']",1.6162086331400348e-06
"['120,000', 'CD']",5.489287655140993e-06
"['150,000', 'CD']",5.489287655140993e-06
"['Hattori', 'NNP']",1.6162086331400348e-06
"['climbed', 'VBD']",6.4348822094811555e-06
"['increases', 'NNS']",3.6322031127980677e-06
"['improvements', 'NNS']",3.6322031127980677e-06
"['early', 'JJ']",3.5474453072619753e-06
"['seeking', 'VBG']",1.2690355329949238e-05
"['megawatt', 'NN']",1.26798317132735e-06
"['<s>', 'ABN']",7.449899426357744e-06
"['ABN', 'NNP']",1.6162086331400348e-06
"['indicated', 'VBN']",1.0112348188372822e-05
"['pessimism', 'NN']",1.26798317132735e-06
"['devaluation', 'NN']",1.26798317132735e-06
"['unnecessary', 'JJ']",3.5474453072619753e-06
"['Sacramento', 'NNP']",1.6162086331400348e-06
"['<s>', 'Sevillana']",7.449899426357744e-06
"['Sevillana', 'NNP']",1.6162086331400348e-06
"['de', 'NNP']",1.6162086331400348e-06
"['Electricidad', 'NNP']",1.6162086331400348e-06
"['Cala', 'NNP']",1.6162086331400348e-06
"['11', 'CD']",5.489287655140993e-06
"['kilowatts', 'NNS']",3.6322031127980677e-06
"['first', 'RB']",9.182567813263301e-06
"['bolivar-denominated', 'JJ']",3.5474453072619753e-06
"['<s>', 'FRAMINGHAM']",7.449899426357744e-06
"['FRAMINGHAM', 'NNP']",1.6162086331400348e-06
"['Sealtest', 'NNP']",1.6162086331400348e-06
"['Breyers', 'NNP']",1.6162086331400348e-06
"['cream', 'NN']",1.26798317132735e-06
"['general', 'JJ']",3.5474453072619753e-06
"['dinosaur', 'NN']",1.26798317132735e-06
"['doomed', 'VBD']",6.4348822094811555e-06
"['extinction', 'VB']",6.837373081262179e-06
"['landmark', 'NN']",1.26798317132735e-06
"['alongside', 'IN']",1.8416138430429355e-06
"['Massaschusetts', 'NNP']",1.6162086331400348e-06
"['Turnpike', 'NNP']",1.6162086331400348e-06
"['antiquated', 'VBN']",1.0112348188372822e-05
"['standards', 'NNS']",3.6322031127980677e-06
"['undergoing', 'VBG']",1.2690355329949238e-05
"['funded', 'VBN']",1.0112348188372822e-05
"['Good', 'JJ']",3.5474453072619753e-06
"['Humor-Breyers', 'NNP']",1.6162086331400348e-06
"['Ice', 'NNP']",1.6162086331400348e-06
"['Cream', 'NNP']",1.6162086331400348e-06
"['Dutch-based', 'JJ']",3.5474453072619753e-06
"['Unilever', 'NNP']",1.6162086331400348e-06
"['<s>', 'Along']",7.449899426357744e-06
"['Along', 'IN']",1.8416138430429355e-06
"['freezers', 'NNS']",3.6322031127980677e-06
"['warehousing', 'NN']",1.26798317132735e-06
"['milk-storage', 'JJ']",3.5474453072619753e-06
"['lift', 'VB']",6.837373081262179e-06
"['present', 'JJ']",3.5474453072619753e-06
"['Crowley', 'NNP']",1.6162086331400348e-06
"['volume', 'NN']",1.26798317132735e-06
"['All', 'PDT']",0.0007727975270479134
"['welcomed', 'VBN']",1.0112348188372822e-05
"['hard', 'RB']",9.182567813263301e-06
"['Motors', 'NNP']",1.6162086331400348e-06
"['<s>', 'Framingham']",7.449899426357744e-06
"['Framingham', 'NNP']",1.6162086331400348e-06
"['windfall', 'NN']",1.26798317132735e-06
"['240', 'CD']",5.489287655140993e-06
"['persons', 'NNS']",3.6322031127980677e-06
"['saga', 'NN']",1.26798317132735e-06
"['convinced', 'JJ']",3.5474453072619753e-06
"['Kraft', 'NNP']",1.6162086331400348e-06
"['Foods', 'NNPS']",9.656237929702588e-05
"['Cos', 'NNP']",1.6162086331400348e-06
"['survive', 'VB']",6.837373081262179e-06
"['efficient', 'JJ']",3.5474453072619753e-06
"['danger', 'NN']",1.26798317132735e-06
"['1.4', 'CD']",5.489287655140993e-06
"['alerted', 'VBD']",6.4348822094811555e-06
"['risk', 'NN']",1.26798317132735e-06
"['vanish', 'VB']",6.837373081262179e-06
"['500,000', 'CD']",5.489287655140993e-06
"['productivity', 'NN']",1.26798317132735e-06
"['doubled', 'VBD']",6.4348822094811555e-06
"['Breyers', 'NNPS']",9.656237929702588e-05
"['label', 'NN']",1.26798317132735e-06
"['start', 'NN']",1.26798317132735e-06
"['least', 'RBS']",0.0005875440658049354
"['Huntington', 'NNP']",1.6162086331400348e-06
"['Ind', 'NNP']",1.6162086331400348e-06
"['Philadephia', 'NNP']",1.6162086331400348e-06
"['informal', 'JJ']",3.5474453072619753e-06
"['Development', 'NNP']",1.6162086331400348e-06
"['expedite', 'VB']",6.837373081262179e-06
"['permits', 'NNS']",3.6322031127980677e-06
"['hired', 'VBN']",1.0112348188372822e-05
"['emloyees', 'NNS']",3.6322031127980677e-06
"['red-tape', 'JJ']",3.5474453072619753e-06
"['glitches', 'NNS']",3.6322031127980677e-06
"['seems', 'VBZ']",1.1233809272386174e-05
"['foes', 'NNS']",3.6322031127980677e-06
"['<s>', 'State']",7.449899426357744e-06
"['agricultural', 'JJ']",3.5474453072619753e-06
"['Agri-Mark', 'NNP']",1.6162086331400348e-06
"['Methuen', 'NNP']",1.6162086331400348e-06
"['farmer', 'NN']",1.26798317132735e-06
"['cooperative', 'NN']",1.26798317132735e-06
"['supplier', 'NN']",1.26798317132735e-06
"['applaud', 'NN']",1.26798317132735e-06
"['<s>', 'Economic']",7.449899426357744e-06
"['Economic', 'JJ']",3.5474453072619753e-06
"['point', 'VBP']",2.2072131726482144e-05
"['export', 'NN']",1.26798317132735e-06
"['shipping', 'VBG']",1.2690355329949238e-05
"['averaging', 'VBG']",1.2690355329949238e-05
"['fear', 'VB']",6.837373081262179e-06
"['futures', 'NNS']",3.6322031127980677e-06
"['Sabourin', 'NNP']",1.6162086331400348e-06
"['production-line', 'JJ']",3.5474453072619753e-06
"['say', 'VB']",6.837373081262179e-06
"['turned', 'VBD']",6.4348822094811555e-06
"['reliable', 'JJ']",3.5474453072619753e-06
"['grants', 'VBZ']",1.1233809272386174e-05
"['latitude', 'NN']",1.26798317132735e-06
"['<s>', 'Daschle']",7.449899426357744e-06
"['Daschle', 'NNP']",1.6162086331400348e-06
"['Democrats', 'NNPS']",9.656237929702588e-05
"['amendments', 'NNS']",3.6322031127980677e-06
"['require', 'VB']",6.837373081262179e-06
"['qualify', 'VB']",6.837373081262179e-06
"['subsidies', 'NNS']",3.6322031127980677e-06
"['circuit', 'NN']",1.26798317132735e-06
"['cameras', 'NNS']",3.6322031127980677e-06
"['PC', 'NN']",1.26798317132735e-06
"['<s>', 'Anheuser-Busch']",7.449899426357744e-06
"['salted', 'JJ']",3.5474453072619753e-06
"['nut', 'NN']",1.26798317132735e-06
"['Hyannis', 'NNP']",1.6162086331400348e-06
